,contract_id,year,firm,bid,winning_bid,inflation_adjusted_bid,inflation_raw_milk_price_adjusted_bid,is_cartel_firm,only_cartels_bidding_on_contract,number_of_bidders_on_contract
2383,87_050393,1987,R&JDAIRY,0.15,1,0.10819589363850554,0.038095893638505546,0,0,1
2384,88_050393,1988,LOUISTRAUTH,0.135,1,0.09479193971166447,0.02819193971166448,1,0,2
2385,88_050393,1988,R&JDAIRY,0.156,0,0.10953735255570116,0.04293735255570117,0,0,2
2386,89_050393,1989,R&JDAIRY,0.14400000000000002,1,0.09711785995279308,0.026317859952793062,0,0,1
2387,90_050393,1990,R&JDAIRY,0.19399999999999998,1,0.12628857837181046,0.046588578371810435,0,0,1
2388,80_048397,1980,SUPERIOR,0.1203,1,0.1203,0.0485,0,0,2
2389,80_048397,1980,BORDEN,0.1363,0,0.1363,0.0645,0,0,2
2390,81_048397,1981,SUPERIOR,0.1249,1,0.1134155508474576,0.03651555084745761,0,0,2
2391,81_048397,1981,BORDEN,0.13632,0,0.1237854915254237,0.046885491525423706,0,0,2
2392,82_048397,1982,SUPERIOR,0.129,1,0.10935403481012657,0.03335403481012657,0,0,2
2393,82_048397,1982,BORDEN,0.14800000000000002,0,0.12546044303797466,0.049460443037974665,0,0,2
2394,83_048397,1983,SUPERIOR,0.133,1,0.10773728973728976,0.03133728973728976,0,0,2
2395,83_048397,1983,BORDEN,0.1408,0,0.11405571725571728,0.03765571725571727,0,0,2
2396,84_048397,1984,SUPERIOR,0.1306,1,0.10214445255474452,0.02804445255474453,0,0,1
2397,85_048397,1985,SUPERIOR,0.1314,1,0.0992913258110014,0.02849132581100139,0,0,2
2398,85_048397,1985,BORDEN,0.1394,0,0.10533645980253878,0.034536459802538784,0,0,2
2399,86_048397,1986,SUPERIOR,0.1293,1,0.0955153050672182,0.02551530506721819,0,0,2
2400,86_048397,1986,BORDEN,0.1333,0,0.09847014822475007,0.02847014822475008,0,0,2
2401,87_048397,1987,SUPERIOR,0.1353,1,0.097592696061932,0.02749269606193201,0,0,2
2402,87_048397,1987,BORDEN,0.1377,0,0.09932383036014808,0.02922383036014808,0,0,2
2403,88_048397,1988,BORDEN,0.13699999999999998,1,0.09619626474442987,0.029596264744429883,0,0,1
2404,89_048397,1989,DEAN,0.1319,1,0.08895726199842642,0.018157261998426436,0,0,2
2405,89_048397,1989,BORDEN,0.1416,0,0.09549922895357986,0.024699228953579858,0,0,2
2406,90_048397,1990,BORDEN,0.155,0,0.10090066828675576,0.021200668286755764,0,0,2
2407,90_048397,1990,DEAN,0.1501,1,0.09771090522478736,0.018010905224787363,0,0,2
2408,85_048389,1985,SUPERIOR,0.1314,0,0.0992913258110014,0.02849132581100139,0,0,3
2409,85_048389,1985,BORDEN,0.1394,0,0.10533645980253878,0.034536459802538784,0,0,3
2410,85_048389,1985,DEAN,0.1308,1,0.0988379407616361,0.0280379407616361,0,0,3
2411,86_048389,1986,SUPERIOR,0.1314,0,0.09706659772492243,0.027066597724922425,0,0,4
2412,86_048389,1986,BORDEN,0.1433,0,0.1058572561185798,0.0358572561185798,0,0,4
2413,86_048389,1986,DEAN,0.128,1,0.09455498104102034,0.02455498104102033,0,0,4
2414,86_048389,1986,REITER,0.145,0,0.10711306446053084,0.03711306446053084,0,0,4
2415,87_048389,1987,DEAN,0.128,1,0.09232716257152472,0.02222716257152474,0,0,3
2416,87_048389,1987,BORDEN,0.1377,0,0.09932383036014808,0.02922383036014808,0,0,3
2417,88_048389,1988,DEAN,0.1336,1,0.0938089121887287,0.027208912188728687,0,0,2
2418,88_048389,1988,BORDEN,0.147,0,0.10321788990825688,0.03661788990825686,0,0,2
2419,89_048389,1989,DEAN,0.1319,1,0.08895726199842642,0.018157261998426436,0,0,2
2420,89_048389,1989,BORDEN,0.1416,0,0.09549922895357986,0.024699228953579858,0,0,2
2421,90_048389,1990,DEAN,0.1439,1,0.09367487849331713,0.013974878493317132,0,0,2
2422,90_048389,1990,BORDEN,0.155,0,0.10090066828675576,0.021200668286755764,0,0,2
2423,81_048371,1981,BROOKFIELDDAIRY,0.129,0,0.11713855932203387,0.040238559322033886,0,0,3
2424,81_048371,1981,BORDEN,0.1169,0,0.1061511440677966,0.029251144067796594,0,0,3
2425,81_048371,1981,SUPERIOR,0.1159,1,0.10524309322033897,0.02834309322033897,0,0,3
2426,82_048371,1982,BROOKFIELDDAIRY,0.129,0,0.10935403481012657,0.03335403481012657,0,0,2
2427,82_048371,1982,SUPERIOR,0.1261,1,0.1068956882911392,0.03089568829113921,0,0,2
2428,83_048371,1983,BROOKFIELDDAIRY,0.125,1,0.10125685125685127,0.024856851256851283,0,0,1
2429,84_048371,1984,BROOKFIELDDAIRY,0.1246,1,0.09745175182481752,0.023351751824817524,0,0,1
2430,85_048371,1985,DEAN,0.1308,1,0.0988379407616361,0.0280379407616361,0,0,1
2431,86_048371,1986,DEAN,0.128,1,0.09455498104102034,0.02455498104102033,0,0,3
2432,86_048371,1986,BORDEN,0.1333,0,0.09847014822475007,0.02847014822475008,0,0,3
2433,86_048371,1986,SUPERIOR,0.1317,0,0.09728821096173734,0.027288210961737336,0,0,3
2434,87_048371,1987,DEAN,0.128,1,0.09232716257152472,0.02222716257152474,0,0,3
2435,87_048371,1987,BORDEN,0.1377,0,0.09932383036014808,0.02922383036014808,0,0,3
2436,87_048371,1987,SUPERIOR,0.1356,0,0.097809087849209,0.027709087849209016,0,0,3
2437,88_048371,1988,DEAN,0.1336,1,0.0938089121887287,0.027208912188728687,0,0,2
2438,88_048371,1988,BORDEN,0.13699999999999998,0,0.09619626474442987,0.029596264744429883,0,0,2
2439,89_048371,1989,DEAN,0.1314,1,0.08862004720692368,0.017820047206923678,0,0,2
2440,89_048371,1989,BORDEN,0.1316,0,0.08875493312352478,0.01795493312352478,0,0,2
2441,90_048371,1990,DEAN,0.1439,1,0.09367487849331713,0.013974878493317132,0,0,2
2442,90_048371,1990,BORDEN,0.155,0,0.10090066828675576,0.021200668286755764,0,0,2
2443,85_048355,1985,SUPERIOR,0.1314,1,0.0992913258110014,0.02849132581100139,0,0,2
2444,85_048355,1985,DEAN,0.1319,0,0.09966914668547247,0.028869146685472483,0,0,2
2445,86_048355,1986,SUPERIOR,0.1314,0,0.09706659772492243,0.027066597724922425,0,0,4
2446,86_048355,1986,BORDEN,0.1428,0,0.10548790072388832,0.03548790072388831,0,0,4
2447,86_048355,1986,DEAN,0.13,1,0.09603240261978628,0.026032402619786274,0,0,4
2448,86_048355,1986,REITER,0.145,0,0.10711306446053084,0.03711306446053084,0,0,4
2449,87_048355,1987,SUPERIOR,0.1353,0,0.097592696061932,0.02749269606193201,0,0,4
2450,87_048355,1987,BORDEN,0.1445,0,0.10422871087176032,0.03412871087176034,0,0,4
2451,87_048355,1987,DEAN,0.132,1,0.09521238640188487,0.025112386401884887,0,0,4
2452,87_048355,1987,REITER,0.145,0,0.10458936385055537,0.034489363850555364,0,0,4
2453,88_048355,1988,DEAN,0.1336,1,0.0938089121887287,0.027208912188728687,0,0,4
2454,88_048355,1988,BORDEN,0.13699999999999998,0,0.09619626474442987,0.029596264744429883,0,0,4
2455,88_048355,1988,REITER,0.1371,0,0.09626648099606816,0.029666480996068136,0,0,4
2456,88_048355,1988,SMITH,0.1372,0,0.0963366972477064,0.029736697247706407,0,0,4
2457,89_048355,1989,DEAN,0.1404,1,0.09468991345397323,0.023889913453973247,0,0,3
2458,89_048355,1989,BORDEN,0.1416,0,0.09549922895357986,0.024699228953579858,0,0,3
2459,89_048355,1989,SMITH,0.1414,0,0.09536434303697876,0.02456434303697876,0,0,3
2460,88_049973,1988,REITER,0.1352,0,0.094932372214941,0.028332372214941007,0,0,3
2461,88_049973,1988,SMITH,0.1331,1,0.09345783093053736,0.02685783093053734,0,0,3
2462,88_049973,1988,HILLSIDE,0.145,0,0.10181356487549148,0.03521356487549146,0,0,3
2463,80_049148,1980,SCHMITTDAIRY,0.1375,1,0.1375,0.06570000000000001,0,0,2
2464,80_049148,1980,MODELDAIRY,0.1425,0,0.1425,0.07069999999999999,0,0,2
2465,81_049148,1981,SCHMITTDAIRY,0.1425,1,0.12939724576271186,0.052497245762711836,0,0,3
2466,81_049148,1981,MODELDAIRY,0.1445,0,0.13121334745762708,0.05431334745762709,0,0,3
2467,81_049148,1981,ROYALCREST,0.1475,0,0.13393749999999996,0.05703749999999996,0,0,3
2468,82_049148,1982,SCHMITTDAIRY,0.1425,1,0.12079806170886072,0.044798061708860734,0,0,1
2469,83_049148,1983,SCHMITTDAIRY,0.1425,0,0.11543281043281045,0.039032810432810434,0,0,3
2470,83_049148,1983,MEADOWGOLD,0.1435,0,0.11624286524286526,0.03984286524286525,0,0,3
2471,83_049148,1983,ROYALCREST,0.1399,1,0.11332666792666793,0.03692666792666793,0,0,3
2472,84_049148,1984,SCHMITTDAIRY,0.1425,1,0.11145164233576642,0.03735164233576642,0,0,2
2473,84_049148,1984,MEADOWGOLD,0.1475,0,0.11536222627737225,0.04126222627737226,0,0,2
2474,85_049148,1985,SCHMITTDAIRY,0.14,1,0.1057898448519041,0.034989844851904095,0,0,2
2475,85_049148,1985,MEADOWGOLD,0.1425,0,0.10767894922425952,0.036878949224259515,0,0,2
2476,86_049148,1986,SCHMITTDAIRY,0.14,1,0.103419510513616,0.033419510513616,0,0,2
2477,86_049148,1986,MEADOWGOLD,0.1425,0,0.1052662874870734,0.0352662874870734,0,0,2
2478,87_049148,1987,SCHMITTDAIRY,0.14,0,0.1009828340626052,0.0308828340626052,0,0,2
2479,87_049148,1987,RATLIFFEDISTRBU,0.135,1,0.097376304274655,0.02727630427465501,0,0,2
2480,88_049148,1988,LOUISTRAUTH,0.129,1,0.09057896461336827,0.02397896461336828,1,0,2
2481,88_049148,1988,R&JDAIRY,0.145,0,0.10181356487549148,0.03521356487549146,0,0,2
2482,80_049155,1980,SCHMITTDAIRY,0.1375,1,0.1375,0.06570000000000001,0,0,1
2483,81_049155,1981,SCHMITTDAIRY,0.1425,1,0.12939724576271186,0.052497245762711836,0,0,2
2484,81_049155,1981,MODELDAIRY,0.1445,0,0.13121334745762708,0.05431334745762709,0,0,2
2485,82_049155,1982,SCHMITTDAIRY,0.1425,1,0.12079806170886072,0.044798061708860734,0,0,1
2486,83_049155,1983,SCHMITTDAIRY,0.1425,0,0.11543281043281045,0.039032810432810434,0,0,2
2487,83_049155,1983,ROYALCREST,0.1349,1,0.10927639387639387,0.03287639387639388,0,0,2
2488,84_049155,1984,SCHMITTDAIRY,0.1425,1,0.11145164233576642,0.03735164233576642,0,0,1
2489,85_049155,1985,SCHMITTDAIRY,0.14,1,0.1057898448519041,0.034989844851904095,0,0,1
2490,86_049155,1986,SCHMITTDAIRY,0.14,1,0.103419510513616,0.033419510513616,0,0,1
2491,87_049155,1987,SCHMITTDAIRY,0.14,1,0.1009828340626052,0.0308828340626052,0,0,1
2492,88_049155,1988,R&JDAIRY,0.145,0,0.10181356487549148,0.03521356487549146,0,0,2
2493,88_049155,1988,LOUISTRAUTH,0.129,1,0.09057896461336827,0.02397896461336828,1,0,2
2494,89_049155,1989,LOUISTRAUTH,0.139,0,0.09374571203776556,0.022945712037765548,1,0,2
2495,89_049155,1989,R&JDAIRY,0.13699999999999998,1,0.09239685287175453,0.021596852871754533,0,0,2
2496,90_049155,1990,LOUISTRAUTH,0.175,0,0.11392010935601456,0.034220109356014564,1,0,2
2497,90_049155,1990,R&JDAIRY,0.17300000000000001,1,0.11261816524908867,0.03291816524908868,0,0,2
2498,86_049239,1986,SUPERIOR,0.1277,1,0.09433336780420544,0.024333367804205447,0,0,1
2499,87_049239,1987,SUPERIOR,0.1291,1,0.09312059912487378,0.02302059912487378,0,0,1
2500,88_049239,1988,REITER,0.1207,1,0.08475101572739188,0.018151015727391858,0,0,1
2501,89_049239,1989,REITER,0.1352,1,0.0911828796223446,0.0203828796223446,0,0,1
2502,86_047837,1986,DANVILLEDAIRY,0.1397,1,0.10319789727680108,0.033197897276801086,0,0,1
2503,87_047837,1987,DANVILLEDAIRY,0.1465,1,0.1056713227869404,0.03557132278694042,0,0,1
2504,88_047837,1988,DANVILLEDAIRY,0.1543,1,0.10834367627785058,0.04174367627785057,0,0,1
2505,89_047837,1989,DANVILLEDAIRY,0.156,1,0.10521101494885916,0.03441101494885916,0,0,1
2506,80_049494,1980,MEADOWGOLD,0.1319,1,0.1319,0.06009999999999999,0,0,1
2507,81_049494,1981,MEADOWGOLD,0.1387,1,0.12594665254237286,0.04904665254237287,0,0,3
2508,81_049494,1981,ROYALCREST,0.1475,0,0.13393749999999996,0.05703749999999996,0,0,3
2509,81_049494,1981,SCHMITTDAIRY,0.1425,0,0.12939724576271186,0.052497245762711836,0,0,3
2510,82_049494,1982,MEADOWGOLD,0.1329,1,0.11266008702531645,0.03666008702531644,0,0,2
2511,82_049494,1982,SCHMITTDAIRY,0.1425,0,0.12079806170886072,0.044798061708860734,0,0,2
2512,83_049494,1983,LOUISTRAUTH,0.1343,0,0.10879036099036099,0.032390360990361015,1,0,4
2513,83_049494,1983,MEADOWGOLD,0.1339,1,0.10846633906633907,0.032066339066339065,0,0,4
2514,83_049494,1983,ROYALCREST,0.14,0,0.11340767340767342,0.037007673407673435,0,0,4
2515,83_049494,1983,SCHMITTDAIRY,0.155,0,0.12555849555849558,0.04915849555849558,0,0,4
2516,84_049494,1984,LOUISTRAUTH,0.1325,0,0.10363047445255476,0.029530474452554762,1,0,3
2517,84_049494,1984,MODELDAIRY,0.131,1,0.102457299270073,0.028357299270073005,0,0,3
2518,84_049494,1984,SCHMITTDAIRY,0.1475,0,0.11536222627737225,0.04126222627737226,0,0,3
2519,85_049494,1985,LOUISTRAUTH,0.1325,0,0.1001225317348378,0.0293225317348378,1,0,3
2520,85_049494,1985,MEADOWGOLD,0.129,1,0.0974777856135402,0.026677785613540183,0,0,3
2521,85_049494,1985,SCHMITTDAIRY,0.1425,0,0.10767894922425952,0.036878949224259515,0,0,3
2522,87_049494,1987,LOUISTRAUTH,0.129,0,0.09304846852911478,0.022948468529114783,1,0,2
2523,87_049494,1987,BORDEN,0.128,1,0.09232716257152472,0.02222716257152474,0,0,2
2524,88_049494,1988,LOUISTRAUTH,0.13,1,0.09128112712975098,0.024681127129750968,1,1,1
2525,89_049494,1989,LOUISTRAUTH,0.13,1,0.08767584579071598,0.016875845790715983,1,1,1
2526,90_049494,1990,LOUISTRAUTH,0.175,0,0.11392010935601456,0.034220109356014564,1,0,2
2527,90_049494,1990,R&JDAIRY,0.171,1,0.11131622114216283,0.031616221142162816,0,0,2
2528,87_047027,1987,BORDEN,0.128,1,0.09232716257152472,0.02222716257152474,0,0,1
2529,89_047027,1989,H.MEYER,0.13699999999999998,1,0.09239685287175453,0.021596852871754533,1,0,4
2530,89_047027,1989,MERRYMILKMAID,0.175,0,0.1180251770259638,0.047225177025963794,0,0,4
2531,89_047027,1989,REITER,0.1396,0,0.09415036978756884,0.02335036978756884,0,0,4
2532,89_047027,1989,SMITH,0.1424,0,0.09603877261998428,0.02523877261998426,0,0,4
2533,90_047027,1990,SMITH,0.1549,1,0.10083557108140948,0.021135571081409482,0,0,3
2534,90_047027,1990,H.MEYER,0.1657,0,0.1078660692588092,0.028166069258809205,1,0,3
2535,90_047027,1990,LOUISTRAUTH,0.165,0,0.10741038882138516,0.027710388821385167,1,0,3
2536,80_050138,1980,BROOKFIELDDAIRY,0.11900000000000001,1,0.11900000000000001,0.047199999999999985,0,0,1
2537,81_050138,1981,SUPERIOR,0.1249,1,0.1134155508474576,0.03651555084745761,0,0,2
2538,81_050138,1981,BROOKFIELDDAIRY,0.1349,0,0.12249605932203388,0.04559605932203388,0,0,2
2539,82_050138,1982,SUPERIOR,0.129,1,0.10935403481012657,0.03335403481012657,0,0,2
2540,82_050138,1982,BROOKFIELDDAIRY,0.133,0,0.1127448575949367,0.0367448575949367,0,0,2
2541,83_050138,1983,SUPERIOR,0.133,1,0.10773728973728976,0.03133728973728976,0,0,3
2542,83_050138,1983,BORDEN,0.1408,0,0.11405571725571728,0.03765571725571727,0,0,3
2543,83_050138,1983,BROOKFIELDDAIRY,0.1373,0,0.11122052542052543,0.03482052542052544,0,0,3
2544,84_050138,1984,BROOKFIELDDAIRY,0.1313,1,0.10269193430656937,0.028591934306569356,0,0,2
2545,84_050138,1984,SUPERIOR,0.1332,0,0.10417795620437957,0.030077956204379582,0,0,2
2546,85_050138,1985,DEAN,0.1319,0,0.09966914668547247,0.028869146685472483,0,0,2
2547,85_050138,1985,SUPERIOR,0.1317,1,0.09951801833568406,0.028718018335684062,0,0,2
2548,86_050138,1986,SUPERIOR,0.1288,1,0.09514594967252672,0.025145949672526702,0,0,2
2549,86_050138,1986,DEAN,0.13,0,0.09603240261978628,0.026032402619786274,0,0,2
2550,87_050138,1987,SUPERIOR,0.1353,0,0.097592696061932,0.02749269606193201,0,0,2
2551,87_050138,1987,DEAN,0.128,1,0.09232716257152472,0.02222716257152474,0,0,2
2552,88_050138,1988,DEAN,0.1336,1,0.0938089121887287,0.027208912188728687,0,0,2
2553,88_050138,1988,DAIRYMENS,0.138,0,0.0968984272608126,0.030298427260812583,0,0,2
2554,89_050138,1989,DEAN,0.1319,1,0.08895726199842642,0.018157261998426436,0,0,1
2555,90_050138,1990,DEAN,0.1501,1,0.09771090522478736,0.018010905224787363,0,0,1
2556,85_043745,1985,LOUISTRAUTH,0.121,0,0.0914326516220028,0.02063265162200281,1,0,3
2557,85_043745,1985,MEADOWGOLD,0.12,1,0.09067700987306064,0.019877009873060642,0,0,3
2558,85_043745,1985,SCHMITTDAIRY,0.1325,0,0.1001225317348378,0.0293225317348378,0,0,3
2559,86_043745,1986,LOUISTRAUTH,0.121,0,0.08938400551533954,0.01938400551533953,1,0,2
2560,86_043745,1986,MEADOWGOLD,0.12,1,0.08864529472595656,0.01864529472595655,0,0,2
2561,87_043745,1987,LOUISTRAUTH,0.135,0,0.097376304274655,0.02727630427465501,1,0,4
2562,87_043745,1987,MEADOWGOLD,0.1325,1,0.0955730393806799,0.02547303938067991,0,0,4
2563,87_043745,1987,R&JDAIRY,0.138,0,0.09954022214742513,0.02944022214742512,0,0,4
2564,87_043745,1987,SCHMITTDAIRY,0.14,0,0.1009828340626052,0.0308828340626052,0,0,4
2565,88_043745,1988,R&JDAIRY,0.129,1,0.09057896461336827,0.02397896461336828,0,0,3
2566,88_043745,1988,BORDEN,0.13,0,0.09128112712975098,0.024681127129750968,0,0,3
2567,88_043745,1988,LOUISTRAUTH,0.135,0,0.09479193971166447,0.02819193971166448,1,0,3
2568,89_043745,1989,R&JDAIRY,0.13,0,0.08767584579071598,0.016875845790715983,0,0,2
2569,89_043745,1989,LOUISTRAUTH,0.129,1,0.08700141620771047,0.01620141620771047,1,0,2
2570,90_043745,1990,UNITEDDAIRY,0.156,1,0.1015516403402187,0.021851640340218702,0,0,1
2571,81_048082,1981,ROYALCREST,0.1276,1,0.1158672881355932,0.038967288135593185,0,0,1
2572,83_048082,1983,ROYALCREST,0.1319,1,0.10684622944622944,0.03044622944622945,0,0,1
2573,84_048082,1984,SIDNEYDAIRY,0.1438,1,0.11246839416058396,0.03836839416058396,0,0,1
2574,85_048082,1985,SIDNEYDAIRY,0.14800000000000002,1,0.11183497884344146,0.041034978843441455,0,0,1
2575,86_048082,1986,MEADOWGOLD,0.149,1,0.11006790761806272,0.040067907618062726,0,0,1
2576,87_048082,1987,MEADOWGOLD,0.147,1,0.10603197576573543,0.03593197576573544,0,0,1
2577,88_048082,1988,MEADOWGOLD,0.147,1,0.10321788990825688,0.03661788990825686,0,0,1
2578,89_048082,1989,MEADOWGOLD,0.1506,1,0.10156909520062944,0.030769095200629426,0,0,1
2579,90_048082,1990,HEFNERDAIRY,0.17800000000000002,0,0.11587302551640337,0.03617302551640339,0,0,4
2580,90_048082,1990,REITER,0.1625,1,0.10578295868772783,0.026082958687727826,0,0,4
2581,90_048082,1990,SIDNEYDAIRY,0.1745,0,0.11359462332928308,0.0338946233292831,0,0,4
2582,90_048082,1990,SMITH,0.1661,0,0.1081264580801944,0.028426458080194412,0,0,4
2583,87_048322,1987,SUPERIOR,0.1327,0,0.09571730057219792,0.025617300572197924,0,0,3
2584,87_048322,1987,BORDEN,0.1377,0,0.09932383036014808,0.02922383036014808,0,0,3
2585,87_048322,1987,DEAN,0.128,1,0.09232716257152472,0.02222716257152474,0,0,3
2586,88_048322,1988,BORDEN,0.13699999999999998,1,0.09619626474442987,0.029596264744429883,0,0,2
2587,90_048322,1990,DEAN,0.1501,1,0.09771090522478736,0.018010905224787363,0,0,2
2588,90_048322,1990,BORDEN,0.155,0,0.10090066828675576,0.021200668286755764,0,0,2
2589,80_043778,1980,GOSHEN,0.1216,1,0.1216,0.0498,0,0,1
2590,81_043778,1981,GOSHEN,0.1246,1,0.11314313559322033,0.03624313559322033,0,0,1
2591,82_043778,1982,GOSHEN,0.1261,1,0.1068956882911392,0.03089568829113921,0,0,1
2592,83_043778,1983,GOSHEN,0.129,1,0.10449707049707052,0.028097070497070508,0,0,1
2593,84_043778,1984,GOSHEN,0.13,1,0.10167518248175184,0.02757518248175184,0,0,1
2594,85_043778,1985,GOSHEN,0.1272,1,0.09611763046544428,0.025317630465444288,0,0,1
2595,86_043778,1986,GOSHEN,0.1272,1,0.09396401240951396,0.02396401240951396,0,0,1
2596,87_043778,1987,GOSHEN,0.1288,1,0.09290420733759676,0.022804207337596763,0,0,1
2597,88_043778,1988,GOSHEN,0.1298,1,0.09114069462647444,0.02454069462647443,0,0,1
2598,89_043778,1989,GOSHEN,0.1388,1,0.09361082612116443,0.022810826121164446,0,0,1
2599,90_043778,1990,GOSHEN,0.1539,1,0.10018459902794652,0.02048459902794654,0,0,1
2600,80_063511,1980,DIAMONDHARMONY,0.1275,1,0.1275,0.0557,0,0,2
2601,80_063511,1980,MEADOWMAC,0.141,0,0.141,0.06919999999999997,0,0,2
2602,81_063511,1981,DIAMONDHARMONY,0.1275,1,0.11577648305084745,0.03887648305084744,0,0,2
2603,81_063511,1981,HOWARDSDISTRIBU,0.14800000000000002,0,0.1343915254237288,0.05749152542372879,0,0,2
2604,82_063511,1982,ROYALCREST,0.1275,1,0.10808247626582278,0.03208247626582278,0,0,2
2605,82_063511,1982,GARVERDAIRY,0.145,0,0.12291732594936708,0.04691732594936707,0,0,2
2606,83_063511,1983,GARVERDAIRY,0.135,1,0.10935739935739937,0.032957399357399365,0,0,3
2607,83_063511,1983,HOWARDSDISTRIBU,0.1552,0,0.12572050652050654,0.04932050652050654,0,0,3
2608,83_063511,1983,ROYALCREST,0.15,0,0.12150822150822152,0.04510822150822152,0,0,3
2609,84_063511,1984,GARVERDAIRY,0.135,1,0.10558576642335768,0.03148576642335768,0,0,1
2610,85_063511,1985,GARVERDAIRY,0.145,1,0.10956805359661494,0.038768053596614935,0,0,1
2611,86_063511,1986,GARVERDAIRY,0.145,1,0.10711306446053084,0.03711306446053084,0,0,1
2612,87_063511,1987,GARVERDAIRY,0.15,1,0.10819589363850554,0.038095893638505546,0,0,1
2613,88_063511,1988,GARVERDAIRY,0.155,1,0.10883519003931848,0.04223519003931847,0,0,1
2614,89_063511,1989,GARVERDAIRY,0.155,1,0.10453658536585364,0.03373658536585365,0,0,1
2615,90_063511,1990,SMITH,0.1605,1,0.10448101458080193,0.024781014580801942,0,0,1
2616,80_043810,1980,LOCKIE-LEE,0.129,1,0.129,0.0572,0,0,1
2617,81_043810,1981,DAIRYMENS,0.133,1,0.1207707627118644,0.0438707627118644,0,0,1
2618,82_043810,1982,DAIRYMENS,0.132,1,0.11189715189873416,0.035897151898734166,0,0,1
2619,83_043810,1983,DAIRYMENS,0.135,1,0.10935739935739937,0.032957399357399365,0,0,1
2620,84_043810,1984,DAIRYMENS,0.135,1,0.10558576642335768,0.03148576642335768,0,0,1
2621,85_043810,1985,DAIRYMENS,0.135,1,0.10201163610719324,0.031211636107193224,0,0,1
2622,86_043810,1986,DAIRYMENS,0.13,1,0.09603240261978628,0.026032402619786274,0,0,2
2623,86_043810,1986,REITER,0.145,0,0.10711306446053084,0.03711306446053084,0,0,2
2624,87_043810,1987,DAIRYMENS,0.13,1,0.09376977448670483,0.02366977448670482,0,0,1
2625,88_043810,1988,DAIRYMENS,0.14,1,0.098302752293578,0.03170275229357798,0,0,2
2626,88_043810,1988,REITER,0.145,0,0.10181356487549148,0.03521356487549146,0,0,2
2627,89_043810,1989,DAIRYMENS,0.142,1,0.09576900078678204,0.024969000786782047,0,0,2
2628,89_043810,1989,REITER,0.1574,0,0.10615521636506688,0.03535521636506689,0,0,2
2629,83_043992,1983,MEADOWGOLD,0.1323,1,0.10717025137025138,0.03077025137025138,0,0,1
2630,84_043992,1984,MEADOWGOLD,0.13,1,0.10167518248175184,0.02757518248175184,0,0,1
2631,85_043992,1985,MEADOWGOLD,0.138,1,0.10427856135401976,0.03347856135401975,0,0,1
2632,87_043992,1987,TOFTDAIRY,0.1125,1,0.08114692022887916,0.011046920228879169,0,0,3
2633,87_043992,1987,MEADOWGOLD,0.1265,0,0.09124520363513967,0.02114520363513969,0,0,3
2634,87_043992,1987,SMITH,0.1239,0,0.08936980814540559,0.01926980814540559,0,0,3
2635,88_043992,1988,TOFTDAIRY,0.1155,1,0.08109977064220182,0.014499770642201829,0,0,2
2636,88_043992,1988,SMITH,0.1292,0,0.09071939711664484,0.02411939711664482,0,0,2
2637,89_043992,1989,TOFTDAIRY,0.1263,1,0.0851804563335956,0.014380456333595597,0,0,2
2638,89_043992,1989,SMITH,0.1265,0,0.0853153422501967,0.014515342250196697,0,0,2
